_id,timestamp,insert,delete,update,access,invalid_access,corruption_file,sensitive_data_masking,target1,target2,target3,target4
65d1bb9aea2df64ae7c0b3ea,2024-02-22T17:11:06.270Z,47,57,43,74,46,47,53,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b3eb,2024-02-22T17:12:06.270Z,51,74,79,71,97,37,93,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b3ec,2024-02-22T17:13:06.270Z,95,3,53,89,70,57,91,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b3ed,2024-02-22T17:14:06.270Z,100,97,63,22,10,96,66,bulk_deletion,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b3ee,2024-02-22T17:15:06.270Z,62,76,10,85,80,78,26,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b3ef,2024-02-22T17:16:06.270Z,58,51,9,73,39,34,72,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b3f0,2024-02-22T17:17:06.270Z,62,56,0,17,13,82,100,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b3f1,2024-02-22T17:18:06.270Z,6,98,58,40,55,8,74,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b3f2,2024-02-22T17:19:06.270Z,48,23,36,45,91,13,94,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b3f3,2024-02-22T17:20:06.270Z,97,69,57,49,42,46,67,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b3f4,2024-02-22T17:21:06.270Z,7,14,63,10,0,1,63,sensitive_data_masking,clean_data,clean_data,clean_data
65d1bb9aea2df64ae7c0b3f5,2024-02-22T17:22:06.270Z,89,27,92,75,59,91,23,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b3f6,2024-02-22T17:23:06.270Z,95,95,54,43,73,62,84,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b3f7,2024-02-22T17:24:06.270Z,7,53,89,42,79,35,14,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b3f8,2024-02-22T17:25:06.270Z,80,27,5,3,38,82,72,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b3f9,2024-02-22T17:26:06.270Z,90,76,7,2,70,86,58,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b3fa,2024-02-22T17:27:06.270Z,29,0,63,18,35,51,85,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b3fb,2024-02-22T17:28:06.270Z,24,99,61,33,76,91,79,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b3fc,2024-02-22T17:29:06.270Z,7,51,10,58,38,77,30,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b3fd,2024-02-22T17:30:06.270Z,72,24,27,11,45,65,24,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b3fe,2024-02-22T17:31:06.270Z,64,85,77,18,55,49,6,bulk_deletion,credential_misuse,corruption_file,clean_data
65d1bb9aea2df64ae7c0b3ff,2024-02-22T17:32:06.270Z,68,33,30,39,51,43,96,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b400,2024-02-22T17:33:06.270Z,70,33,91,40,86,42,16,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b401,2024-02-22T17:34:06.270Z,34,33,99,95,14,25,83,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b402,2024-02-22T17:35:06.270Z,89,14,58,69,41,84,85,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b403,2024-02-22T17:36:06.270Z,47,25,8,58,28,45,0,credential_misuse,corruption_file,clean_data,clean_data
65d1bb9aea2df64ae7c0b404,2024-02-22T17:37:06.270Z,17,65,91,14,92,40,37,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b405,2024-02-22T17:38:06.270Z,60,23,22,61,7,59,57,corruption_file,sensitive_data_masking,clean_data,clean_data
65d1bb9aea2df64ae7c0b406,2024-02-22T17:39:06.270Z,83,58,29,78,70,73,80,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b407,2024-02-22T17:40:06.270Z,13,5,25,94,54,38,21,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b408,2024-02-22T17:41:06.270Z,1,42,27,41,39,58,29,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b409,2024-02-22T17:42:06.270Z,24,85,6,58,56,29,77,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b40a,2024-02-22T17:43:06.270Z,8,26,84,1,32,84,26,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b40b,2024-02-22T17:44:06.270Z,5,85,58,100,95,74,81,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b40c,2024-02-22T17:45:06.270Z,57,76,33,63,95,8,11,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b40d,2024-02-22T17:46:06.270Z,13,31,92,76,95,40,46,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b40e,2024-02-22T17:47:06.270Z,89,59,53,83,59,88,21,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b40f,2024-02-22T17:48:06.270Z,85,44,74,91,29,9,44,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b410,2024-02-22T17:49:06.270Z,41,97,39,99,59,24,89,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b411,2024-02-22T17:50:06.270Z,35,82,28,14,30,93,55,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b412,2024-02-22T17:51:06.270Z,3,20,20,55,51,71,83,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b413,2024-02-22T17:52:06.270Z,96,100,69,47,76,74,70,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b414,2024-02-22T17:53:06.270Z,42,81,43,8,28,89,52,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b415,2024-02-22T17:54:06.270Z,55,67,32,12,89,51,48,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b416,2024-02-22T17:55:06.270Z,72,70,88,48,22,99,4,bulk_deletion,credential_misuse,corruption_file,clean_data
65d1bb9aea2df64ae7c0b417,2024-02-22T17:56:06.270Z,9,29,90,6,37,57,80,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b418,2024-02-22T17:57:06.270Z,39,44,87,66,64,25,76,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b419,2024-02-22T17:58:06.270Z,41,88,22,83,89,96,78,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b41a,2024-02-22T17:59:06.270Z,22,33,42,94,61,85,72,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b41b,2024-02-22T18:00:06.270Z,15,20,15,66,34,36,16,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b41c,2024-02-22T18:01:06.270Z,100,28,13,69,89,18,7,credential_misuse,corruption_file,clean_data,clean_data
65d1bb9aea2df64ae7c0b41d,2024-02-22T18:02:06.270Z,36,15,94,27,1,80,33,corruption_file,sensitive_data_masking,clean_data,clean_data
65d1bb9aea2df64ae7c0b41e,2024-02-22T18:03:06.270Z,76,46,64,91,79,67,82,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b41f,2024-02-22T18:04:06.270Z,41,87,65,49,7,27,19,bulk_deletion,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b420,2024-02-22T18:05:06.270Z,27,46,30,53,85,84,51,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b421,2024-02-22T18:06:06.270Z,100,22,63,95,60,24,91,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b422,2024-02-22T18:07:06.270Z,40,83,12,3,58,9,27,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b423,2024-02-22T18:08:06.270Z,52,86,79,13,67,57,75,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b424,2024-02-22T18:09:06.270Z,84,1,47,93,83,51,61,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b425,2024-02-22T18:10:06.270Z,2,40,12,8,62,100,55,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b426,2024-02-22T18:11:06.270Z,39,5,74,19,30,2,39,credential_misuse,sensitive_data_masking,clean_data,clean_data
65d1bb9aea2df64ae7c0b427,2024-02-22T18:12:06.270Z,82,63,37,50,41,23,94,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b428,2024-02-22T18:13:06.270Z,15,98,71,81,74,19,52,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b429,2024-02-22T18:14:06.270Z,29,17,79,35,37,95,74,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b42a,2024-02-22T18:15:06.270Z,42,85,99,22,57,76,61,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b42b,2024-02-22T18:16:06.270Z,87,70,46,90,29,84,0,bulk_deletion,credential_misuse,corruption_file,clean_data
65d1bb9aea2df64ae7c0b42c,2024-02-22T18:17:06.270Z,72,69,4,66,97,64,64,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b42d,2024-02-22T18:18:06.270Z,94,65,6,0,76,37,80,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b42e,2024-02-22T18:19:06.270Z,59,54,60,11,3,36,65,bulk_deletion,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b42f,2024-02-22T18:20:06.270Z,90,98,79,12,60,48,49,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b430,2024-02-22T18:21:06.270Z,62,95,77,8,7,33,39,bulk_deletion,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b431,2024-02-22T18:22:06.270Z,22,15,76,2,57,35,82,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b432,2024-02-22T18:23:06.270Z,45,25,59,52,75,42,98,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b433,2024-02-22T18:24:06.270Z,47,100,10,27,24,39,8,bulk_deletion,credential_misuse,corruption_file,clean_data
65d1bb9aea2df64ae7c0b434,2024-02-22T18:25:06.270Z,92,27,8,6,70,63,48,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b435,2024-02-22T18:26:06.270Z,13,23,2,43,0,68,34,corruption_file,sensitive_data_masking,clean_data,clean_data
65d1bb9aea2df64ae7c0b436,2024-02-22T18:27:06.270Z,22,29,13,30,89,21,49,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b437,2024-02-22T18:28:06.270Z,88,53,6,68,40,84,57,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b438,2024-02-22T18:29:06.270Z,85,18,61,97,41,5,40,credential_misuse,sensitive_data_masking,clean_data,clean_data
65d1bb9aea2df64ae7c0b439,2024-02-22T18:30:06.270Z,3,25,98,48,24,85,34,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b43a,2024-02-22T18:31:06.270Z,6,25,43,84,71,80,60,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b43b,2024-02-22T18:32:06.270Z,98,41,29,37,32,99,18,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b43c,2024-02-22T18:33:06.270Z,46,3,7,18,91,4,99,credential_misuse,sensitive_data_masking,clean_data,clean_data
65d1bb9aea2df64ae7c0b43d,2024-02-22T18:34:06.270Z,6,2,53,47,78,97,29,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b43e,2024-02-22T18:35:06.270Z,15,20,18,40,43,1,70,credential_misuse,sensitive_data_masking,clean_data,clean_data
65d1bb9aea2df64ae7c0b43f,2024-02-22T18:36:06.270Z,30,63,85,92,6,0,89,bulk_deletion,sensitive_data_masking,clean_data,clean_data
65d1bb9aea2df64ae7c0b440,2024-02-22T18:37:06.270Z,34,19,60,53,39,45,62,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b441,2024-02-22T18:38:06.270Z,97,21,26,28,66,24,5,credential_misuse,corruption_file,clean_data,clean_data
65d1bb9aea2df64ae7c0b442,2024-02-22T18:39:06.270Z,81,98,74,97,17,20,31,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b443,2024-02-22T18:40:06.270Z,55,62,71,28,0,89,99,bulk_deletion,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b444,2024-02-22T18:41:06.270Z,44,19,91,8,14,93,10,credential_misuse,corruption_file,clean_data,clean_data
65d1bb9aea2df64ae7c0b445,2024-02-22T18:42:06.270Z,58,44,63,19,17,55,85,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b446,2024-02-22T18:43:06.270Z,29,68,3,74,93,32,92,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b447,2024-02-22T18:44:06.270Z,70,24,1,52,33,9,58,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b448,2024-02-22T18:45:06.270Z,47,13,41,17,94,62,85,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b449,2024-02-22T18:46:06.270Z,67,60,61,13,1,62,98,bulk_deletion,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b44a,2024-02-22T18:47:06.270Z,2,42,74,34,34,94,40,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b44b,2024-02-22T18:48:06.270Z,43,94,66,7,69,30,24,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b44c,2024-02-22T18:49:06.270Z,11,71,30,87,36,22,10,bulk_deletion,credential_misuse,corruption_file,clean_data
65d1bb9aea2df64ae7c0b44d,2024-02-22T18:50:06.270Z,19,63,28,65,54,6,60,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b44e,2024-02-22T18:51:06.270Z,87,29,99,27,74,87,68,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b44f,2024-02-22T18:52:06.270Z,59,98,47,20,55,22,3,bulk_deletion,credential_misuse,corruption_file,clean_data
65d1bb9aea2df64ae7c0b450,2024-02-22T18:53:06.270Z,80,31,41,43,14,80,5,bulk_deletion,credential_misuse,corruption_file,clean_data
65d1bb9aea2df64ae7c0b451,2024-02-22T18:54:06.270Z,86,67,74,70,37,56,29,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b452,2024-02-22T18:55:06.270Z,61,48,43,36,31,41,77,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b453,2024-02-22T18:56:06.270Z,18,99,11,54,87,69,61,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b454,2024-02-22T18:57:06.270Z,73,89,2,48,72,9,47,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b455,2024-02-22T18:58:06.270Z,90,21,27,16,100,24,74,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b456,2024-02-22T18:59:06.270Z,42,77,92,10,45,56,28,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b457,2024-02-22T19:00:06.270Z,63,28,36,5,29,61,41,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b458,2024-02-22T19:01:06.270Z,5,67,47,59,74,91,96,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b459,2024-02-22T19:02:06.270Z,12,53,7,98,57,69,59,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b45a,2024-02-22T19:03:06.270Z,73,87,60,86,83,7,3,bulk_deletion,credential_misuse,corruption_file,clean_data
65d1bb9aea2df64ae7c0b45b,2024-02-22T19:04:06.270Z,93,97,65,66,52,77,5,bulk_deletion,credential_misuse,corruption_file,clean_data
65d1bb9aea2df64ae7c0b45c,2024-02-22T19:05:06.270Z,76,91,71,29,35,76,90,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b45d,2024-02-22T19:06:06.270Z,16,73,18,90,60,97,39,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b45e,2024-02-22T19:07:06.270Z,25,41,67,17,66,20,32,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b45f,2024-02-22T19:08:06.270Z,88,42,52,65,85,87,14,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b460,2024-02-22T19:09:06.270Z,92,94,97,22,57,96,71,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b461,2024-02-22T19:10:06.270Z,17,20,83,10,96,91,22,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b462,2024-02-22T19:11:06.270Z,58,29,39,36,31,37,28,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b463,2024-02-22T19:12:06.270Z,100,68,17,70,44,62,37,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b464,2024-02-22T19:13:06.270Z,27,30,54,45,67,52,48,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b465,2024-02-22T19:14:06.270Z,33,2,50,97,28,40,15,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b466,2024-02-22T19:15:06.270Z,17,73,63,81,56,79,5,bulk_deletion,credential_misuse,corruption_file,clean_data
65d1bb9aea2df64ae7c0b467,2024-02-22T19:16:06.270Z,39,43,19,82,71,35,3,bulk_deletion,credential_misuse,corruption_file,clean_data
65d1bb9aea2df64ae7c0b468,2024-02-22T19:17:06.270Z,66,42,94,55,28,75,50,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b469,2024-02-22T19:18:06.270Z,52,94,28,20,76,42,66,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b46a,2024-02-22T19:19:06.270Z,100,93,26,67,64,63,4,bulk_deletion,credential_misuse,corruption_file,clean_data
65d1bb9aea2df64ae7c0b46b,2024-02-22T19:20:06.270Z,97,6,26,24,43,36,11,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b46c,2024-02-22T19:21:06.270Z,81,19,8,25,0,21,29,corruption_file,sensitive_data_masking,clean_data,clean_data
65d1bb9aea2df64ae7c0b46d,2024-02-22T19:22:06.270Z,17,56,0,80,98,92,84,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b46e,2024-02-22T19:23:06.270Z,49,66,19,65,15,14,35,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b46f,2024-02-22T19:24:06.270Z,53,74,60,64,9,48,98,bulk_deletion,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b470,2024-02-22T19:25:06.270Z,56,26,15,50,92,26,7,credential_misuse,corruption_file,clean_data,clean_data
65d1bb9aea2df64ae7c0b471,2024-02-22T19:26:06.270Z,95,62,31,64,75,54,61,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b472,2024-02-22T19:27:06.270Z,93,61,18,86,29,64,86,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b473,2024-02-22T19:28:06.270Z,74,49,26,9,13,65,69,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b474,2024-02-22T19:29:06.270Z,84,49,48,32,33,1,48,bulk_deletion,credential_misuse,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b475,2024-02-22T19:30:06.270Z,7,5,62,41,17,26,28,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b476,2024-02-22T19:31:06.270Z,81,8,12,97,96,3,60,credential_misuse,sensitive_data_masking,clean_data,clean_data
65d1bb9aea2df64ae7c0b477,2024-02-22T19:32:06.270Z,94,10,15,23,83,89,37,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b478,2024-02-22T19:33:06.270Z,36,37,8,61,10,58,24,bulk_deletion,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b479,2024-02-22T19:34:06.270Z,26,42,67,81,39,53,55,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b47a,2024-02-22T19:35:06.270Z,24,53,56,27,48,32,6,bulk_deletion,credential_misuse,corruption_file,clean_data
65d1bb9aea2df64ae7c0b47b,2024-02-22T19:36:06.270Z,64,19,97,70,20,72,44,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b47c,2024-02-22T19:37:06.270Z,69,84,42,4,46,12,77,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b47d,2024-02-22T19:38:06.270Z,86,18,18,53,95,10,78,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b47e,2024-02-22T19:39:06.270Z,92,94,72,30,57,84,93,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b47f,2024-02-22T19:40:06.270Z,69,79,45,83,53,28,15,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b480,2024-02-22T19:41:06.270Z,49,32,52,42,88,61,88,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b481,2024-02-22T19:42:06.270Z,79,56,12,53,21,86,56,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b482,2024-02-22T19:43:06.270Z,14,25,55,11,67,64,46,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b483,2024-02-22T19:44:06.270Z,52,34,0,35,49,74,19,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b484,2024-02-22T19:45:06.270Z,36,79,87,17,85,7,73,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b485,2024-02-22T19:46:06.270Z,11,69,40,48,98,28,42,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b486,2024-02-22T19:47:06.270Z,86,33,97,62,86,35,91,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b487,2024-02-22T19:48:06.270Z,81,98,34,26,85,74,80,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b488,2024-02-22T19:49:06.270Z,30,5,93,32,52,71,98,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b489,2024-02-22T19:50:06.270Z,90,55,71,74,74,78,75,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b48a,2024-02-22T19:51:06.270Z,17,7,50,59,74,62,66,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b48b,2024-02-22T19:52:06.270Z,86,8,29,100,63,14,5,credential_misuse,corruption_file,clean_data,clean_data
65d1bb9aea2df64ae7c0b48c,2024-02-22T19:53:06.270Z,88,75,14,25,38,60,53,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b48d,2024-02-22T19:54:06.270Z,21,23,29,3,82,22,71,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b48e,2024-02-22T19:55:06.270Z,43,81,26,37,1,29,43,bulk_deletion,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b48f,2024-02-22T19:56:06.270Z,37,6,61,27,51,68,84,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b490,2024-02-22T19:57:06.270Z,5,80,78,64,95,3,74,bulk_deletion,credential_misuse,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b491,2024-02-22T19:58:06.270Z,19,42,54,76,70,35,46,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b492,2024-02-22T19:59:06.270Z,43,96,29,38,0,13,60,bulk_deletion,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b493,2024-02-22T20:00:06.270Z,81,7,64,92,37,77,74,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b494,2024-02-22T20:01:06.270Z,5,26,7,54,30,96,30,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b495,2024-02-22T20:02:06.270Z,89,42,53,89,45,31,13,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b496,2024-02-22T20:03:06.270Z,22,88,1,62,1,87,18,bulk_deletion,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b497,2024-02-22T20:04:06.270Z,28,87,69,63,32,60,17,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
